,time,type,collection_id,scheduling_class,missing_type,collection_type,priority,alloc_collection_id,instance_index,cpus,mu
18,0.11257894794161272,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
19,0.11581364543864685,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
20,0.11581588102448301,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
21,0.3231678656419678,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
22,0.3413635494466143,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
23,0.34142264237852626,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
24,0.3425828167895152,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
25,0.34293237583591524,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
26,0.34517247448266714,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
27,0.3454077841421373,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
28,0.37511022220509976,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
29,0.398019989557408,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
30,0.46640547242697294,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
31,0.5012515566907786,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
32,0.532393311988163,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
33,0.5363291356992324,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
34,0.5363336658638842,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
35,0.5699028282340253,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
36,0.5746351499004979,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
37,0.5753681471488777,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
38,0.6038259669733054,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
39,0.6039437305750106,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
40,0.633586159376898,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
41,0.659179449539949,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
42,0.6604192764100979,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
43,0.7591614564330382,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
44,0.7630111406236939,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
45,0.7968125361522042,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
46,0.7982485653900213,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
47,0.8263398529749101,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
48,0.8265123749808105,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
49,0.8566151611136512,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
50,0.8839752277424205,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
51,0.887279605003483,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
52,0.9205664347344447,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
53,0.9207608628886057,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
54,0.9483320786380033,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
55,0.0,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
56,0.0,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
57,0.0,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
58,0.0,2,0.009174311926605505,2,1,0,1,0,0.011650485436893204,0.05987548828125,0.016937255859375
59,0.08394643818892415,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
60,0.0840650461233093,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
61,0.0864187499432432,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
62,0.09114357169412435,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
63,0.09135965724479422,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
64,0.09177754888530273,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
65,0.09206474575304029,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
66,0.15152448226529583,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
67,0.24702816788502277,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
68,0.34394476809332486,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
69,0.34650959473487614,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
70,0.363413228813957,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
71,0.36359295424630605,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
72,0.3749499448798206,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
73,0.469112038404655,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
74,0.5664911952775886,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
75,0.5703567845768817,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
76,0.5784191891965991,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
77,0.7623129194376977,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
78,0.7872273651567693,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
79,0.7961353069099877,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
80,0.7996251179842819,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
81,0.8498368596490179,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
82,0.8601745830909839,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
83,0.8614795561755805,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
84,0.8841518297054946,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
85,0.8936448902908436,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
86,0.8955133412633469,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
87,0.8963705112089283,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
88,0.9226286732391569,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
89,0.9293495559199451,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
90,0.9572284965342673,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
91,0.0,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
92,0.0,2,0.009174311926605505,2,1,0,1,0,0.13980582524271845,0.05987548828125,0.016937255859375
93,0.05902906976475569,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
94,0.08396626824702744,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
95,0.08800715124879246,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
96,0.09192719869285373,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
97,0.09289109489771306,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
98,0.09301646985702226,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
99,0.11568700556038691,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
100,0.17318408312529554,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
101,0.24397526003878603,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
102,0.24668059648934698,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
103,0.2479039541185886,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
104,0.3431248425580806,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
105,0.3443272634389793,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
106,0.3453726322865647,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
107,0.37486222749641446,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
108,0.3760720166970298,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
109,0.41125298389286813,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
110,0.4407012106762422,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
111,0.4692719820147895,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
112,0.4709859206886434,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
113,0.4760264070871497,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
114,0.5057347411923434,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
115,0.5058929439027939,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
116,0.5066849439536156,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
117,0.540481446287315,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
118,0.5732000143440004,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
119,0.6030378787728539,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
120,0.6037176511533334,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
121,0.607113638939766,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
122,0.6372107554176991,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
123,0.6980732941238581,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
124,0.7007082959265557,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
125,0.7022751134130819,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
126,0.7334170513170126,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
127,0.7554284770293999,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
128,0.7567175184262931,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
129,0.7594133321883082,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
130,0.7670360498552306,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
131,0.7872348185739318,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
132,0.8183335593907493,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
133,0.823879296605928,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
134,0.8589400613105099,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
135,0.8872453284005052,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
136,0.8939586870615734,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
137,0.9151999251885943,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
138,0.9211698543213184,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
139,0.9248337374281804,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
140,0.9605793851399714,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
141,0.0,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
142,0.0,2,0.009174311926605505,2,1,0,1,0,0.04466019417475728,0.05987548828125,0.016937255859375
143,0.025178606372696515,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
144,0.02647960615319523,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
145,0.08331244454247361,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
146,0.08413630101288784,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
147,0.08798322884538573,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
148,0.08871468311215643,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
149,0.11575219612318947,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
150,0.24409126861932504,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
151,0.250725954038378,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
152,0.27888992327321377,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
153,0.3416636588677491,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
154,0.34243146543893876,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
155,0.3427407210650022,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
156,0.3440067219300849,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
157,0.34550390556177646,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
158,0.40944541989030186,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
159,0.44330543372022835,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
160,0.44440375148392175,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
161,0.45171764246228513,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
162,0.46383073076887915,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
163,0.46655960211253933,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
164,0.47334416141321434,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
165,0.5057310772389977,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
166,0.5093531255930726,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
167,0.532307142306596,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
168,0.5324329816280992,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
169,0.537736057042669,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
170,0.5665296616322836,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
171,0.5671304027005457,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
172,0.5673065484002368,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
173,0.5673074859456033,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
174,0.5673119156941862,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
175,0.5687902234928304,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
176,0.6580412664235826,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
177,0.6586031971283116,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
178,0.6592126188615849,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
179,0.6631762577584346,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
180,0.6889578917809647,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
181,0.7602898569845842,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
182,0.7658825082079161,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
183,0.7672264851992915,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
184,0.8269108523530817,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
185,0.8564549372717406,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
186,0.8568647552349842,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
187,0.8580755755446547,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
188,0.859095239107444,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
189,0.8859543188010118,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
190,0.8877563160329558,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
191,0.8928215191116772,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
192,0.8952700018291196,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
193,0.895498155458239,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
194,0.8966304965829469,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
195,0.8967931828845659,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
196,0.9110171537166731,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
197,0.9206259334257806,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
198,0.9221786151416094,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
199,0.9234156229687521,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
200,0.9248261286784466,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
201,0.9575998958592965,2,0.009174311926605505,2,1,0,1,0,0.04854368932038835,0.05987548828125,0.016937255859375
202,0.06300997956940678,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
203,0.08325608127912529,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
204,0.08389371282598534,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
205,0.08405271066199703,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
206,0.08427251282938077,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
207,0.08439075759507318,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
208,0.09117712363929859,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
209,0.09198496371962758,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
210,0.11910552773749039,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
211,0.151507741498582,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
212,0.2440156515180545,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
213,0.2485809270916363,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
214,0.27310429705106576,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
215,0.34243996530132975,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
216,0.34253877124582205,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
217,0.3438901262740681,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
218,0.3442378716722605,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
219,0.3453269246072879,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
220,0.3465508427441437,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
221,0.4099955378522342,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
222,0.435831033254906,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
223,0.4693142017017536,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
224,0.5056092452975379,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
225,0.508386764547666,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
226,0.5085901835723173,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
227,0.5324732477869604,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
228,0.5324752969989532,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
229,0.5409070378021555,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
230,0.6031840015417343,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
231,0.7062489275055811,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
232,0.7342254958011156,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
233,0.7956994589003414,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
234,0.7980273880315565,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
235,0.8002088896289427,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
236,0.826230032387364,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
237,0.853969523818759,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
238,0.8589222829602478,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
239,0.8843337575024613,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
240,0.884339077645641,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
241,0.8872157532395761,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
242,0.9206110786357158,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
243,0.9233563513880281,2,0.009174311926605505,2,1,0,1,0,0.10485436893203884,0.05987548828125,0.016937255859375
